,dist,ampl,shield,veloc,Ri,EGM,CFO,height,flash
58,329.27342607089946,34.86156452059506,1,144.55581837718552,44.07969248863748,Young,150.0,12.0,0.0
59,412.5058580693291,9.634496410897842,0,334.0759101107373,59.887545778006185,Wagner,150.0,12.0,0.0
60,27.073254799148238,64.49990442947062,1,268.4534117086904,56.0927878676282,BW,150.0,12.0,1.0
61,269.84773154189827,48.98121055764727,0,337.4928000923748,49.561823134680594,Love,150.0,12.0,0.0
62,52.45739744982764,25.631343892895725,0,54.373387604837944,52.51376822800551,Young,150.0,12.0,1.0
63,358.91423239923745,63.8347966283115,0,377.1422258282842,41.9967628683398,Anderson,150.0,12.0,0.0
64,141.08749737812315,14.511750671879142,0,50.425738398004476,43.166397335943834,Anderson,150.0,12.0,0.0
65,232.7221321612099,39.72430680782874,1,371.9629467410695,37.75970752360102,AW,150.0,12.0,0.0
66,428.6311517085697,47.09739515953547,1,345.56774947285777,41.532201483652244,BW,150.0,12.0,0.0
67,115.30600557961307,28.377098494473973,0,312.3787675283989,55.69838048597813,Love,150.0,12.0,0.0
68,364.8666084856547,19.070842698013568,0,114.53250514453545,42.74021560325117,Love,150.0,12.0,0.0
69,466.960638701471,7.758266853502315,0,354.40325341025675,39.49852123622296,Young,150.0,12.0,0.0
70,2.208497483873695,40.771979231519374,1,314.56331238557715,70.73011989739562,Anderson,150.0,12.0,1.0
71,414.9417452108523,29.567711348215173,0,477.2994262442673,42.008956649360464,Anderson,150.0,12.0,0.0
72,192.75949994183915,18.7264752478025,1,229.7285491848651,56.11716507215578,BW,150.0,12.0,0.0
73,366.2358995860468,19.6153171279055,0,114.69111073782061,61.991102679222564,AW,150.0,12.0,0.0
74,438.0966296593351,18.799532216423497,0,473.96785282948827,65.13012120787042,Anderson,150.0,12.0,0.0
75,281.00355055267903,69.08463236524503,1,372.11351289241526,45.24518292919739,AW,150.0,12.0,0.0
76,254.17492043767243,23.4361899308045,1,397.810197718572,34.480500486201365,Anderson,150.0,12.0,0.0
77,229.3464909400032,42.80690409337928,1,184.9127957925367,25.242458534137313,Young,150.0,12.0,0.0
78,342.63360105096945,30.410322468838743,1,351.8198791086853,42.395552536712025,Anderson,150.0,12.0,0.0
79,94.24717939009302,46.261278468445084,0,103.7279728733987,31.279734856101523,Anderson,150.0,12.0,1.0
80,127.12987955342287,40.45660139581986,1,342.0033374658128,66.73585030289408,Love,150.0,12.0,0.0
81,34.624468529728226,12.05596545721853,1,96.74499584543854,48.56485520954928,AW,150.0,12.0,1.0
82,47.75650248650326,56.80305322159682,0,260.56306051667036,62.47659140053225,Love,150.0,12.0,1.0
83,117.85387425050953,37.03297200863657,1,334.7685089160348,49.71808572990265,Young,150.0,12.0,0.0
84,228.82951068977653,52.05773663290111,1,177.47538408695527,35.298502075813744,Love,150.0,12.0,0.0
85,316.6116584856307,48.92405621716238,0,317.74101328470647,56.31937437226923,BW,150.0,12.0,0.0
86,406.6425261906065,61.22267605674388,0,123.30963609900891,65.99773749609606,Young,150.0,12.0,0.0
87,4.863225878056765,17.787312553609613,0,453.88419051535885,37.02304462416673,Love,150.0,12.0,1.0
88,322.3339692209602,30.513686236536252,0,116.01654124381804,62.786972089005054,Love,150.0,12.0,0.0
89,384.25741950205474,15.459362324568657,0,211.5241472967164,48.384688528134355,Love,150.0,12.0,0.0
90,143.8949263062012,14.215830874968992,0,164.65472321148877,26.319206282762778,Love,150.0,12.0,0.0
91,391.3885079393354,9.583839143553535,1,145.27095353394424,47.68613320648876,Wagner,150.0,12.0,0.0
92,311.11439111951773,26.93961084711269,0,250.19017874147912,48.22524656115021,Young,150.0,12.0,0.0
93,155.0748648353872,48.40822487694457,0,151.26882481465924,34.257815294449266,Anderson,150.0,12.0,1.0
94,207.22081602412047,62.551813162611204,0,224.9451610438027,47.5732294693769,Young,150.0,12.0,0.0
95,329.4224394293034,20.441753869558667,0,111.79065776845768,55.279623067376605,Anderson,150.0,12.0,0.0
96,157.66230139343529,73.16445578578889,1,385.36741700049265,53.41660282075633,Wagner,150.0,12.0,1.0
97,75.64950648275686,38.46951467415775,1,224.62474455613045,61.26626610746079,Anderson,150.0,12.0,1.0
98,343.02634509747173,30.88774791214752,0,232.16711719644866,45.663635984061386,Love,150.0,12.0,0.0
99,240.75815741713015,29.419759266533223,0,437.63900286888247,37.47542877295467,Wagner,150.0,12.0,0.0
100,384.29358358089195,64.03942594174121,0,198.66685891739064,40.44573944940753,Love,150.0,12.0,0.0
101,89.58313882671514,30.026180847439335,0,197.23865528649532,51.65063470192736,Anderson,150.0,12.0,1.0
102,368.2657650341744,18.660185662390223,1,152.552236961606,45.188322059990014,Love,150.0,12.0,0.0
103,214.51327181429113,15.065349476342638,0,64.5556828142639,44.30452062612793,Anderson,150.0,12.0,0.0
104,294.56284325907404,29.614288704263288,0,218.06099094480703,39.3049578172112,Anderson,150.0,12.0,0.0
105,274.98063112916583,65.3604941092486,1,81.12027351509656,62.8853473591822,Love,150.0,12.0,0.0
106,11.394127519124442,12.660569942448694,1,454.54905045004847,38.683666197950174,Wagner,150.0,12.0,1.0
107,305.9650279674628,28.315807969064608,0,142.43729294691533,51.93035127854259,Anderson,150.0,12.0,0.0
108,71.37381635038709,41.57578891002972,1,449.090415184357,20.665284220190962,Anderson,150.0,12.0,1.0
109,218.49796270117727,28.51361407104642,1,399.2260421342521,48.786329993254746,Love,150.0,12.0,0.0
110,129.07092576267226,26.838919460477268,0,494.3983280070818,56.136497474179215,Wagner,150.0,12.0,0.0
111,382.90192837785725,11.427243548165775,1,54.76958702448129,39.9536724035754,Anderson,150.0,12.0,0.0
112,483.7825658041142,41.85783266164666,1,252.58803180490338,51.628405030326256,Love,150.0,12.0,0.0
113,89.27377986469625,32.14333987717415,0,421.60401682845844,46.135673719595665,Love,150.0,12.0,1.0
114,369.940585559419,46.380640012996764,1,413.8404667302705,53.44680977396219,Young,150.0,12.0,0.0
115,490.7788635994717,23.287603681180126,1,302.99805832683677,53.83297059903918,Love,150.0,12.0,0.0
116,163.78845186288666,59.23949866155414,0,103.65154567915607,47.533518546318966,Anderson,150.0,12.0,1.0
117,118.20741282230202,19.97163893657347,0,298.5878838782294,69.3317015903468,AW,150.0,12.0,0.0
118,154.1945345421457,33.348213039101296,1,52.12470832314536,42.082825638048696,BW,150.0,12.0,0.0
119,14.692851904974823,13.248374247349851,1,263.22420820283975,39.59704782262352,BW,150.0,12.0,1.0
120,274.0602606411199,34.728235945009146,0,134.4931451346706,33.56437478406434,Young,150.0,12.0,0.0
121,381.3093718295394,52.9730508571736,0,442.72223312389343,50.318096276213616,AW,150.0,12.0,0.0
122,25.30437735187574,30.08468426159651,1,246.77958599025933,45.73641643768946,Love,150.0,12.0,1.0
123,496.69358252177864,26.416935318489163,0,213.72758502105322,29.430963612846416,Young,150.0,12.0,0.0
124,54.67552812714344,9.111762290561991,0,497.67433691995956,46.96954238004331,Anderson,150.0,12.0,0.0
125,193.45894339448972,92.95438228819891,0,397.18494261801925,23.08071000228159,Anderson,150.0,12.0,1.0
126,126.79517187067646,36.75356614094757,1,138.98980703237748,81.91648869350685,BW,150.0,12.0,0.0
127,187.4435110473921,46.710998063568056,0,327.6297871574469,45.793149934093094,Love,150.0,12.0,0.0
128,470.9194426032843,18.69871702578589,1,277.6121103193658,67.40130060965271,Young,150.0,12.0,0.0
129,366.9198631574708,30.51044915001346,1,440.6977003879461,59.671743678696046,BW,150.0,12.0,0.0
130,348.55154008889104,24.74315569698572,1,198.07015194152933,50.56567829946125,Love,150.0,12.0,0.0
131,160.1788776300767,17.55314535389502,0,165.9051710938746,66.2814354849951,Young,150.0,12.0,0.0
132,269.98561096225257,40.13493560080023,1,193.4196500423768,13.47892538837533,Young,150.0,12.0,0.0
133,44.6502779386852,28.339419182102965,0,228.71501609155257,38.094882936636196,Love,150.0,12.0,1.0
134,3.7107464597343487,40.819399370131485,0,381.70901040163585,48.75606683082871,Anderson,150.0,12.0,1.0
135,202.83219003337445,57.03436868055351,0,99.0501257259269,64.82284966916717,Love,150.0,12.0,0.0
136,115.6604084591465,22.839615968857192,0,201.3179739248635,59.95585714637153,Anderson,150.0,12.0,0.0
137,342.46142776865634,30.07003975294674,0,119.20952800086525,63.06472320802094,Young,150.0,12.0,0.0
138,277.7714043851417,80.83905124200842,0,194.62896746301044,44.39594912842318,Love,150.0,12.0,0.0
139,178.54210833144052,18.42302457501936,1,142.95393054152834,61.63377288276963,AW,150.0,12.0,0.0
140,189.33961840389102,15.906470251366633,1,385.70095277550655,26.900910208459734,Young,150.0,12.0,0.0
141,276.1665407028301,37.27012346027864,1,262.0343163508728,51.96710806385118,AW,150.0,12.0,0.0
142,361.4438014862775,20.574644255962973,0,175.40628877632201,23.473843925975856,Wagner,150.0,12.0,0.0
143,300.895395160639,36.21857229972831,1,131.48600352275054,52.1509848492092,Love,150.0,12.0,0.0
144,398.1144782725987,37.097027337829424,0,123.07246759260573,61.116949422297004,Wagner,150.0,12.0,0.0
145,481.5634969287776,33.231688868026595,0,238.89013510908785,57.63283210531482,Love,150.0,12.0,0.0
146,450.93731222280996,33.23085599394415,1,143.60126568138242,50.95620456568429,Love,150.0,12.0,0.0
147,439.42318505501515,42.66013456100116,1,293.25739945023986,52.767614740204365,AW,150.0,12.0,0.0
148,272.21183523383235,17.99348834974067,1,208.4048618086727,51.000021516861636,Love,150.0,12.0,0.0
149,493.25320129235905,19.91399863772874,0,211.99811843904766,40.87749980366026,Love,150.0,12.0,0.0
150,367.33059544467346,34.14278725604307,1,122.35061923524249,42.018730855668565,Love,150.0,12.0,0.0
151,116.3400112974906,77.58575629949414,0,271.31904541261997,60.11205155594312,AW,150.0,12.0,1.0
152,114.32266686288195,59.37578342426475,1,344.97465490042816,42.80827392908839,Love,150.0,12.0,1.0
153,423.125441935838,44.62459008426474,1,290.20880253443204,53.98382999182861,Anderson,150.0,12.0,0.0
154,477.0985798959264,19.0246223898613,1,377.78840767038525,50.393453914267624,Wagner,150.0,12.0,0.0
155,160.3657341634152,59.817169090335774,0,355.45338713090473,53.734010508525685,Young,150.0,12.0,1.0
156,488.01391394632964,15.607864738179934,1,78.63903314450127,62.027756351838356,Young,150.0,12.0,0.0
157,0.7396315456517089,217.26628004794028,1,158.40748622423843,59.74576518825411,Anderson,150.0,12.0,1.0
158,191.34792597184835,36.72066099728705,0,158.2332789142697,50.99366313207418,Love,150.0,12.0,0.0
159,188.1319786845801,9.740184777362341,0,75.02375600324396,50.766997254553985,Wagner,150.0,12.0,0.0
160,482.8151403485546,49.97501499076058,1,225.82800330527147,71.09724935425196,Love,150.0,12.0,0.0
161,94.4236860721635,55.40234578667378,0,375.5519611030262,38.90225673456423,Anderson,150.0,12.0,1.0
162,209.68567923372566,10.767602590884813,1,220.99020391794858,69.00513876040748,Wagner,150.0,12.0,0.0
163,444.6366285951089,16.513561984961733,0,306.1192800886396,40.718491308626376,Wagner,150.0,12.0,0.0
164,494.9401966894855,24.693650370601564,0,54.92109225370279,52.015954885062946,Young,150.0,12.0,0.0
165,163.01841011852065,21.608749189466565,1,324.945743089899,56.54760929081413,Love,150.0,12.0,0.0
166,385.77814215086624,10.238722423640434,0,62.995407971410806,61.56732652183241,Wagner,150.0,12.0,0.0
167,125.1148386387378,33.7258031552113,0,188.691705311146,37.12849809193946,Young,150.0,12.0,0.0
168,241.95521825406985,57.21441104022186,0,416.4509432663902,52.23688133351765,Love,150.0,12.0,0.0
169,83.80098809309722,24.89516922672145,0,121.19276477582663,71.58833393846655,Love,150.0,12.0,0.0
170,310.3233704390469,53.237487250692595,0,222.49542057697315,42.549776430965046,Anderson,150.0,12.0,0.0
171,233.0476825001726,22.14938465391417,1,235.21974672755252,63.692879050883604,Love,150.0,12.0,0.0
172,467.99115232003453,13.49013472179113,1,227.24006939263276,65.81291940661916,Young,150.0,12.0,0.0
173,331.0185330527422,34.00926473033689,0,243.06637140993604,34.44214748857462,AW,150.0,12.0,0.0
174,18.49029753214143,24.33794606234353,1,358.64444294785557,56.98038449960223,Love,150.0,12.0,1.0
175,233.9479005964154,32.442309402093265,1,130.81816572631038,54.95663077190151,Anderson,150.0,12.0,0.0
176,493.899656901879,26.920681950039317,0,367.7387548601241,34.52665312440314,Love,150.0,12.0,0.0
177,471.09863118800735,16.784126367780058,1,451.59166037327077,57.7709434685238,Love,150.0,12.0,0.0
178,464.8061834978329,19.51899264858226,0,295.3292545393141,48.555269916655156,Love,150.0,12.0,0.0
179,431.1996383646432,14.307659668684026,0,66.00530955910708,47.306091540559,Wagner,150.0,12.0,0.0
180,206.52346633483538,30.137467964581713,0,312.0507208746927,53.7445848206464,AW,150.0,12.0,0.0
181,260.47071143107814,20.689712954503243,1,265.1067505491046,60.89009461855321,Young,150.0,12.0,0.0
182,193.79972817146995,19.54293592965296,0,494.2721881589051,58.204804253270375,AW,150.0,12.0,0.0
183,432.715910858392,68.6267983057128,0,268.7987859820687,72.45509536276899,BW,150.0,12.0,0.0
184,22.050107746084347,51.37116981905516,1,127.07090971241075,46.69364176900083,Wagner,150.0,12.0,1.0
185,88.62174082945384,29.34794549849808,1,490.4018670950405,33.30648678485372,Young,150.0,12.0,0.0
186,299.8380291943845,24.255218750024355,1,388.8995746384528,34.289000446212455,Anderson,150.0,12.0,0.0
187,38.80891128063346,42.54417331139344,1,140.86363559710082,40.819253277165615,Love,150.0,12.0,1.0
188,301.3960650852747,29.390657354687125,1,188.13704295076363,17.420940750928224,Love,150.0,12.0,0.0
189,148.97905937184115,34.116905419413634,0,224.78779998281723,37.25462937423393,BW,150.0,12.0,0.0
190,353.1308803281897,12.676247465998417,0,287.43822534181555,45.82000308602789,Young,150.0,12.0,0.0
191,158.89399996102748,30.531587121625474,1,155.41587519210913,46.42637757817116,Wagner,150.0,12.0,0.0
192,197.8293585333436,11.653724142639694,0,206.40376960605678,86.19202200828855,Wagner,150.0,12.0,0.0
193,430.406214120754,49.742674339059164,0,180.5435267678155,31.3675452200954,Anderson,150.0,12.0,0.0
194,130.14000254484026,34.85602372806578,0,83.82259976230917,64.28403636828267,Love,150.0,12.0,0.0
195,296.89105927443734,29.85753842805969,0,459.7618131448053,45.256968006384525,Love,150.0,12.0,0.0
196,9.99952581848923,14.776555150402826,1,393.03076671099086,47.78200219438283,Wagner,150.0,12.0,1.0
197,92.44560981148247,129.3522235670393,1,288.1280298390192,47.878902083177366,Wagner,150.0,12.0,1.0
198,485.8770734713938,14.241499888050162,1,193.856102536346,38.082085609404324,Love,150.0,12.0,0.0
199,75.24302566820695,16.137446464763958,1,353.1429611472732,43.545969846226185,AW,150.0,12.0,0.0
200,53.75594881028001,40.854008226514566,0,243.39169498665078,50.14373942516728,Love,150.0,12.0,1.0
201,82.80028066920147,42.46464636122851,0,477.2467636889919,58.65587265539559,Anderson,150.0,12.0,1.0
202,406.09930130346555,26.15180158537229,0,74.18005475496409,57.040031378497545,AW,150.0,12.0,0.0
203,14.245046766569569,14.081663285014134,1,233.86511432516025,51.44900410345223,Young,150.0,12.0,1.0
204,327.002770347083,14.499146423917153,0,254.99562153142926,74.20433251927946,Love,150.0,12.0,0.0
205,153.89950234586453,48.252947975127185,1,367.11040077794536,51.805018370613745,Young,150.0,12.0,0.0
206,37.17290718012212,75.68347406176541,0,344.9421254458251,53.4221462525169,Young,150.0,12.0,1.0
207,468.6428055288006,73.95772241268206,1,148.29959673498053,47.26100559016996,Love,150.0,12.0,0.0
208,386.30646460714166,38.631865978105154,1,354.69213417584274,48.70937257580685,Anderson,150.0,12.0,0.0
209,392.80560943809144,22.39420886221848,1,117.0144933710392,44.64885788627569,Love,150.0,12.0,0.0
210,222.4103543108138,43.635626067518494,0,66.3708458365356,58.101955522813036,Anderson,150.0,12.0,0.0
211,49.75485773209054,13.490615691819913,0,432.4779732595548,58.90366077808496,Love,150.0,12.0,0.0
212,232.0016130487883,25.856648102045654,1,478.80315255678033,58.92177030647111,Young,150.0,12.0,0.0
213,139.0491298267295,28.040734658516335,0,51.380641835002145,43.80828879248074,Love,150.0,12.0,0.0
214,14.3960237426054,24.970701143658736,1,159.02598380259042,47.669276193659236,Anderson,150.0,12.0,1.0
215,304.9854178446364,18.665571174248683,1,334.92226275404573,13.6190541243651,Love,150.0,12.0,0.0
216,245.7967816445163,34.756443825729036,1,119.91476957947239,52.565499717460455,Love,150.0,12.0,0.0
217,300.14204616812947,36.89930528886528,1,325.313167489138,51.31920997013334,Love,150.0,12.0,0.0
218,375.05999187468245,19.938623520259597,0,137.63002303533779,43.60342934562837,AW,150.0,12.0,0.0
219,218.99342436017338,12.279858401278819,0,313.6805444972256,83.10627908653365,Anderson,150.0,12.0,0.0
220,487.1706238057582,26.00649071928515,1,57.61609295915531,59.63479288573296,Love,150.0,12.0,0.0
221,276.81202899770835,8.490799644983214,0,161.6094083371837,29.389326465121357,Anderson,150.0,12.0,0.0
222,286.79802818293115,29.30382146014039,1,174.63533846065405,18.179862119332718,Love,150.0,12.0,0.0
223,459.5092900457941,44.428984373649044,1,331.62421668206224,49.857058706255174,AW,150.0,12.0,0.0
224,65.59375415915403,51.42751095700899,1,439.34131904702207,58.4317127863533,BW,150.0,12.0,1.0
225,477.18377661989723,34.16608456029678,0,114.35765643247498,42.0389241196959,BW,150.0,12.0,0.0
226,51.39258390419465,16.20690501456904,0,242.69889145462457,22.363853305142595,Young,150.0,12.0,0.0
227,345.29544676866277,28.45976294202839,1,434.4217698022006,63.01281625134893,Young,150.0,12.0,0.0
228,361.304187642867,14.024613159047927,1,61.14692484684618,58.08209125028435,Love,150.0,12.0,0.0
229,496.6701004337846,21.84847888800813,0,418.88878978110165,59.5816826140385,Anderson,150.0,12.0,0.0
230,196.85727822381526,38.67565560284523,1,240.19885028858837,33.59769819214465,Love,150.0,12.0,0.0
231,30.369321683622662,28.86513214316109,0,92.89503474864345,28.09774620320115,AW,150.0,12.0,1.0
232,473.3773145379699,18.1876107763561,1,75.42259933252933,43.82651344973142,Young,150.0,12.0,0.0
233,59.74810853393592,28.023912216421795,1,70.96719277277167,45.11232891942606,AW,150.0,12.0,1.0
234,331.43564007323386,41.10557514126074,0,168.72585665128926,36.84719220036502,BW,150.0,12.0,0.0
235,433.8093317672335,18.75176340121894,0,129.7301274527161,40.53367274667253,BW,150.0,12.0,0.0
236,193.67898050663334,14.793156962669384,0,426.4211558558447,40.270059274712295,Anderson,150.0,12.0,0.0
237,222.52984912054646,23.304036538444404,1,259.7299865129918,57.37113036574364,Anderson,150.0,12.0,0.0
238,9.11341218588424,27.663290184492574,1,138.5702039489314,48.58376690274761,Love,150.0,12.0,1.0
239,120.52852227104161,30.65773371510908,0,142.49982662067393,65.35659444736686,Anderson,150.0,12.0,0.0
240,354.15448352907254,13.321034594573684,1,333.1773056183371,48.421406404716926,Love,150.0,12.0,0.0
241,278.8953648186819,23.69915949569951,1,86.6806114941615,61.18358772919633,Love,150.0,12.0,0.0
242,229.3107785908514,30.755412630891136,0,490.6833617606608,69.86274573429773,Wagner,150.0,12.0,0.0
243,3.281559550249502,84.37713941573551,0,239.53736445572574,49.4623192381638,Young,150.0,12.0,1.0
244,53.35892488317617,13.084043969164028,1,186.4349925682392,30.827220521391645,Young,150.0,12.0,0.0
245,333.99987321270623,24.98545802089047,1,232.42899392144204,65.97289202904358,Young,150.0,12.0,0.0
246,315.1297079289603,128.12105585917038,1,384.07043267614785,59.54026551132136,Anderson,150.0,12.0,0.0
247,354.44583024401646,29.84187140766934,0,387.673717497609,59.37985395405846,Anderson,150.0,12.0,0.0
248,416.8259175781874,44.20917991922717,1,456.5719106644141,69.8549259717587,Love,150.0,12.0,0.0
249,242.17040052839172,45.320239902685934,1,259.76539381110683,48.829744557824775,Anderson,150.0,12.0,0.0
250,260.2278163122142,76.88920273842757,1,294.05592545166525,42.96712823145347,Love,150.0,12.0,0.0
251,498.5724116745186,22.311955043005824,1,103.66486571760515,61.47762508988797,Love,150.0,12.0,0.0
252,10.584880285932574,20.527264319962967,1,279.57220529396477,32.743552685995695,Love,150.0,12.0,1.0
253,369.4684821753757,7.762492135962221,0,250.12292811895148,55.86912099658426,BW,150.0,12.0,0.0
254,137.92218062234636,13.495459267640669,0,347.7405379534352,42.929669355661204,BW,150.0,12.0,0.0
255,155.38995179650445,44.29038306260224,0,201.47659004742897,39.649803221228964,Young,150.0,12.0,0.0
256,315.3493915161794,61.517705386167044,0,258.7164620022964,68.86824800370539,BW,150.0,12.0,0.0
257,67.0496369485647,89.19873326959268,0,310.45563338700504,51.171831420979004,Love,150.0,12.0,1.0
258,427.19318607404966,48.70504633418654,1,151.28460030651343,44.238810641545314,Anderson,150.0,12.0,0.0
259,264.0233312312207,45.02679216398432,0,97.0303684530126,51.88647253202633,Love,150.0,12.0,0.0
260,113.45878430241707,28.694010820663983,1,346.0353203812395,50.512510166084965,Love,150.0,12.0,0.0
261,139.22600471345115,26.54802933365892,0,191.9914007978414,70.4612866885717,Anderson,150.0,12.0,0.0
262,164.94105036301065,25.371107448585356,1,274.3266336523063,24.206523130227982,Wagner,150.0,12.0,0.0
263,451.4149180626645,104.97679795490619,1,81.55414191057407,43.43097873138785,Anderson,150.0,12.0,0.0
264,59.64020320470459,23.847267494373412,1,417.9712413468521,54.583502376551046,Young,150.0,12.0,0.0
265,83.56086273508379,30.51259900165395,1,263.5480026788657,46.491594272762946,AW,150.0,12.0,0.0
266,236.6109403621089,8.397937772298867,0,98.05924546456578,23.041827259929587,Anderson,150.0,12.0,0.0
267,334.36276323452125,31.37452608697525,1,182.6626992724982,48.416093723435104,Anderson,150.0,12.0,0.0
268,285.94408659714037,28.88646573048383,0,453.255717304,59.56875172592373,Love,150.0,12.0,0.0
269,486.5801528101247,62.73788152297872,1,349.74096727250213,66.15622680189304,Wagner,150.0,12.0,0.0
